latitude	PM2.5	NOx	PM10	C2H3NO5	CH4	longitude	Pb	TEMP	NH3	SO2	O3	CO	PAHs	H2CO	PRES	warning	CFCs
13.73417	8.08252	9.06556	8.53412	0.82999	8.79891	-89.71472	80.10015	17.90805	7.80900	6.60755	10.95102	5.61640	8.23721	44.23766	1119.81894	1.00000	79.17769
16.68911	9.37951	7.38613	6.86414	0.23253	8.07120	98.50893	33.85242	10.21593	6.77937	4.98099	10.84988	4.88799	6.19632	41.87752	1050.95967	1.00000	74.66090
46.65581	6.55350	9.14627	6.36920	0.27566	9.02419	32.6178	42.10794	8.00165	7.26015	10.86477	7.87493	6.79730	5.70273	49.06317	1108.59140	0.00000	71.77581
9.15093	5.12799	6.62580	9.83829	2.22951	9.81704	-79.62098	36.77220	26.85014	9.87362	8.30861	10.59548	11.00911	6.75801	50.61017	1133.59945	1.00000	73.40548
52.86147	8.99782	7.62976	6.24070	0.21748	7.12029	9.5926	67.87844	18.06151	9.56268	5.01532	10.10537	8.75586	7.49416	50.83430	1130.58818	0.00000	78.71112
37.56667	6.02249	8.51179	8.52018	0.73672	9.74728	140.11667	51.61543	9.86464	8.28563	8.68177	8.18225	10.29784	9.18872	55.29564	1106.91764	1.00000	71.50152
-28.44917	8.06780	9.15781	6.76314	0.25971	8.35302	-52.2	48.02708	27.14634	9.70436	5.16855	9.86911	9.02196	8.01247	67.56336	1123.03265	0.00000	69.21346
49.03685	9.57380	8.63628	8.68259	0.90076	7.32666	8.70745	39.66971	6.43605	8.70535	9.98142	7.68421	8.44208	6.60431	37.36523	1063.00468	1.00000	70.56201
20.88197	6.22762	8.18180	9.96282	2.49080	7.42783	85.83334	43.54770	27.61037	7.31323	7.76200	12.15603	10.05294	6.04381	32.91662	1118.33027	1.00000	88.38500
-37.9	9.81717	7.49681	6.24018	0.21688	7.10502	145.18333	39.58090	-2.04074	9.23579	6.09242	9.53328	9.63552	7.77296	36.04255	1139.97176	0.00000	80.00375
3.7278	6.15752	8.12018	8.57798	0.80496	7.25981	98.6738	66.53743	12.48899	7.28761	10.05665	6.43913	8.76537	8.16005	41.60843	1094.00464	0.00000	78.25696
0.76755	9.75713	6.10633	6.52063	0.26214	7.75102	24.43973	46.58367	25.14127	6.68233	8.32477	8.48156	8.70040	6.19370	29.54384	1102.08851	1.00000	63.02738
7.65649	5.40938	8.23047	11.73622	14.68038	7.60484	4.92235	41.08455	26.23374	12.29080	7.07597	9.20688	9.34397	7.92009	40.92705	1115.16607	1.00000	71.49600
50.64336	7.33327	6.05660	8.03990	0.49319	8.20047	7.2278	55.77439	12.25878	8.14425	9.01136	6.03395	9.62485		37.44696	1139.75351	1.00000	70.94131
51.78967	8.00559	6.40217	8.40243	0.78721	9.38075	1.15597	43.68908	39.95281	9.48214	8.18077	9.88117	4.35185	7.52974	18.99989	1196.36522	1.00000	82.50979
-34.64966	11.86845	8.59901	3.11402	0.20182	8.41501	-58.38341	44.82918	7.94221	11.68339	3.87287	10.48071	9.28511	8.65618	60.10839	1117.10720	0.00000	72.83180
46.51872	7.69479	9.59887	8.98839	1.06800	7.63233	86.00214	69.14493	14.02287	9.86540	9.19351	6.52035	8.96295	5.90179	62.73787	1113.93272	1.00000	81.54651
-8.76194	8.81920	8.95621	6.50509	0.25519	7.84562	-63.90389	50.02187	25.83351	7.31485	6.19019	8.88927	6.22026	7.97819	59.10475	1062.04096	1.00000	81.14655
37.13548	8.77226	8.61717	8.00518	0.56265	10.61185	-3.67029	41.75235	23.21031	9.95312	11.76925	8.47241	9.48726	8.58370	50.45222	1140.87108	1.00000	88.69697
43.35071	8.16735	8.11159	8.63264	0.80043	7.47223	46.10925	38.22500	29.77977	6.39696	7.73001	9.97168	8.02062	7.19990	40.61466	1160.25649	0.00000	82.55972
48.52961	10.66774	7.04570	3.72181	0.19826	8.16069	12.16179	57.71216	15.65172	8.85900	6.55515	11.09103	9.12819	9.74197	67.71148	1077.93275	0.00000	68.88074
37.56667	6.93910	8.12931	9.67700	1.93281	8.27077	140.11667	37.25364	19.82368	11.25045	9.51651	8.35970	9.54769	10.00378	57.50432	1168.56275	1.00000	79.52033
-34.64966	7.59189	9.22095	8.90357	0.94586	7.35486	-58.38341	47.55243	7.61206	9.16728	9.60142	9.07062	10.12229	7.87982	71.72099	1184.90906	1.00000	60.52119
41.27194	9.78003	8.62630	4.74265	0.20750	9.31957	123.17306	65.39207	25.09367	8.98051	8.62677	7.42282	7.70657	9.47526	66.36069	1102.01757	1.00000	76.35767
43.61062	6.06662	6.71228	6.47307	0.18849	9.24446	-72.97261	53.96909	8.74588	8.23569	10.73566	6.77475	6.16024	7.51486	40.67513	1127.50708	0.00000	72.60776
44.92934	5.61692	9.22578	10.53689	4.50989	7.96679	37.99117	34.87155	0.66448	10.67238	7.83284	8.48864	9.64585	7.36319	68.75032	1107.82675	1.00000	79.60016
50.9803	9.28022	7.96089	6.71839	0.22266	7.08535	11.32903	48.05593	12.79908	7.62421	6.26692	10.14384	5.04324	7.66783	42.20581	1096.68904	1.00000	68.45941
12.35275	7.60108	8.20646	7.29060	0.32029	8.44811	121.06761	45.22611	9.71345	11.17625	4.33717	10.23243	6.91089	8.78521	45.27762	1182.19861	0.00000	70.21888
46.23899	10.98658	7.52758	8.43224	0.77785	7.35995	-63.13414	67.71863	15.29920	10.75343	12.16509	7.09466	7.81975	7.61893	43.25132	1102.83745	1.00000	85.56012
53.38333	9.56504	8.16525	4.94595	0.16909	8.69391	-0.76667	57.77665	14.83069	5.24057	5.92051	7.56920	10.27616	7.09996	65.31475	1050.55191	1.00000	69.26349
43.61062	8.02479	9.13157	6.46828	0.24907	7.28475	-72.97261	63.76035	27.12800	9.88837	7.32592	9.36710	10.26048	9.28195	53.02470	1104.32328	0.00000	77.11818
57.30185	6.77537	8.70807	10.18018	3.07217	9.14229	39.85331	36.12001	1.46015	11.82011	10.21814	9.87451	9.08626	8.73544	40.38242	1151.08956	1.00000	83.38667
52.71083	7.63977	7.80449	9.19178	1.21138	8.00103	5.74861	65.17565	30.20121	9.26587	7.73986	11.41262	5.66070	8.64245	56.18965	1109.11016	1.00000	75.47693
-44.39672	9.26375	8.40265	6.80109	0.25535	8.40056	171.25364	28.28486	23.56872	8.27774	8.02488	9.57637	9.33284	7.73911	40.44799	1169.44268	0.00000	73.31861
18.00747	6.32919	6.57641	8.17930	0.48164	7.52175	-76.78319	40.88538	26.52482	5.97693	10.84269	7.90043	7.77896	7.89649	50.14988	1161.25101	0.00000	65.46068
40.58654	9.69986	9.05884	8.52319	0.78838	7.24361	-122.39168	84.31500	29.01770	9.64684	8.77654	7.88265	9.95689	9.02297	50.27587	1126.70971	0.00000	72.85282
37.31065	9.89977	6.78993	7.09227	0.37860	6.93264	13.57661	20.27268	17.58471	9.90680	6.90731	9.35395	8.34869	9.15254	48.40858	1152.98633	0.00000	55.76778
18.57677	9.52141	6.49526	7.67098	0.43422	6.86561	-72.22625	45.64177	15.82487	7.14431	6.52683	10.28647	4.13510	5.75723	50.39146	1062.37771	1.00000	74.21978
50.23805	9.83431	8.82461	9.01402	1.12322	8.01518	8.86704	57.72656	3.82754	7.24951	6.74046	13.03301	4.23006	7.91886	51.13727	1158.83538	1.00000	75.44861
29.21399	9.96994	8.82448	5.07811	0.16475	8.00499	78.95693	53.60993	12.51516	6.45194	6.41639	8.86237	10.38263	7.09524	57.92009	1074.17023	1.00000	62.11098
32.42067	12.07694	9.14287	6.44350	0.34899	7.62067	-104.22884	78.38978	11.85349	11.66367	6.00825	7.94813	10.53926	7.87297	40.39383	1100.14743	0.00000	60.34112
16.06213	7.57361	9.57797	9.09772	1.17064	8.26855	76.0586	59.51662	19.05163	10.55727	8.11692	8.44124	8.58644		35.96431	1080.64949	0.00000	66.29061
-28.81833	10.18304	7.36226	7.37663	0.22933	6.86659	-52.51028	41.88036	12.50155	7.16138	7.16508	11.05678	6.30749	8.68840	61.39778	1130.46198	0.00000	69.39344
51.35084	8.77586	8.90518	7.04365	0.25560	9.35681	-1.99421	46.86644	25.85871	9.56185	7.99013	9.10637	9.99397	8.25901	74.10228	1124.38039	0.00000	72.89235
-5.85746	10.61441	9.43028	7.52894	0.42547	8.10395	144.23058	51.31022	24.91025	6.52001	6.66902	11.80999	5.87411	9.57489	25.55690	1110.93484	1.00000	66.26115
-26.93366	8.93514	7.32360	7.45125	0.28482	6.56639	29.24152	40.14939	17.44856	8.06958	10.70578	6.71933	9.13406	7.72098	68.37597	1155.36780	0.00000	77.15272
53.51684	8.49304	7.44684	9.15953	1.24900	7.86150	-113.3187	46.92799	17.50509	9.32601	10.54150	9.04736	8.29832	8.20183	51.86294	1092.34286	1.00000	88.24822
34.77453	8.64629	8.96477	7.35898	0.37400	8.94216	-96.67834	58.63145	14.13605	7.38071	7.38030	9.57147	9.76032	8.16117	52.22250	1123.69806	0.00000	65.05891
0.76755	7.86058	6.79839	7.86268	0.56629	8.01317	24.43973	66.72663	6.89317	5.20762	9.45253	6.96168	7.71470	8.65205	57.10121	1124.35111	0.00000	71.39388
32.52515	9.16872	8.33275	6.09797	0.22632	8.37161	-93.75018	51.46453	24.29912	11.07494	5.95086	9.12919	10.03742	6.20515	69.56684	1168.03895	0.00000	70.73287
42.819	7.11525	8.40178	6.61927	0.16464	8.88682	47.1192	55.19982	23.37208	4.75174	8.34034	7.31030	6.04013	9.86175	32.01638	1166.51612	0.00000	73.61333
-7.60361	5.99172	7.70795	9.38841	1.54465	9.32429	37.00438	61.27575	16.89017	8.73221	9.15645	10.71727	9.92393	8.13003	64.73956	1139.03137	1.00000	63.68334
40.11583	6.96593	5.89692	9.53061	1.81346	8.00867	67.84222	57.34030	-4.72501	3.16719	10.50964	8.36601	8.82412	8.56920	31.57164	1102.40780	0.00000	71.96174
20.14298	9.57315	7.65076	7.73144	0.36351	9.46048	-77.43532	55.35980	26.11892	4.99371	5.76228	9.97588	5.69985	8.20727	54.36905	1187.52524	1.00000	78.18497
34.65918	9.80279	8.15417	5.11216	0.14333	7.32541	109.22921	46.41655	12.48824	8.22034	8.80173	9.33375	11.96568	9.56023	54.65589	1140.66275	0.00000	69.82984
52.48173	9.91662	7.50299	7.23596	0.25464	6.97609	-2.12139	55.70171	20.20796	6.99827	7.22441	9.84514	4.82927	7.01555	51.11840	1131.16565	1.00000	63.83695
50.80904	8.02520	7.19541	10.09770	2.97395	8.09420	8.77069	57.96136	10.15016	9.25054	8.30024	7.30907	7.96974	8.21140	49.18721	1096.65180	1.00000	70.85019
53.95278	10.95948	7.41651	6.79202	0.33934	8.22067	32.86389	45.93998	25.54920	3.95712	5.64983	10.19661	6.99567	6.89897	36.22400	1142.27407	1.00000	76.18212
51.40944	8.71479	9.15343	8.52022	0.70754	9.26967	46.04833	65.88195	31.76656	9.20574	7.86918	9.02787	8.16737	8.33094	59.93834	1121.01911	1.00000	71.64381
38.96372	6.81523	7.58240	6.03439	0.19906	9.99016	-76.99081	58.78457	5.21823	7.92364	8.50224	6.10108	5.67286	8.95580	17.53157	1110.73310	0.00000	65.90405
-12.91667	6.23968	8.21383	5.86323	0.07838	6.94615	-39.25	44.35587	23.51194	5.54137	11.16155	8.61408	5.46536	9.25058	29.84098	1170.61032	0.00000	68.63306
-25.54073	9.29088	7.34902	6.84147	0.21384	7.46697	152.70493	50.83981	13.82919	9.56929	5.97735	9.60764	8.94932	8.83372	34.86621	1091.89919	0.00000	63.49458
28.71271	8.41210	7.08853	5.71302	0.22375	8.76446	77.656	39.19205	5.98895	6.18570	6.14520	7.18913	9.11419	8.17543	38.85125	1117.49170	1.00000	71.38417
31.84568	6.29292	7.29658	7.93565	0.54412	7.50183	-102.36764	75.62687	18.50459	8.07529	9.44413	8.02601	10.22755	7.85956	53.49471	1093.12570	1.00000	52.58017
43.1122	10.71902	7.34783	6.12843	0.23977	7.96361	12.38878	53.91923	29.07159	5.16153	4.47704	11.23067	5.58729	7.32324	38.88137	1136.87825	1.00000	73.22584
35.20889	9.32454	9.17153	6.75556	0.19905	8.31373	111.73861	54.01592	11.89662	7.30213	10.57346	5.72824	9.82920	7.21464	42.90365	1167.14169	1.00000	66.80638
39.32011	7.35784	8.71790	9.43122	1.60926	7.41228	-76.51552	43.91166	6.26324	9.24045	7.87053	7.25015	9.63116	7.14214	43.33595	1060.71572	1.00000	64.70895
38.55632	10.13557	7.44635	6.10042	0.20494	7.92344	69.01354	57.05634	23.29385	8.23974	7.19353	9.20715	11.00411	8.81184	66.53912	1197.54134	0.00000	84.91259
-4.5833	6.93146	7.72107	5.23431	0.20458	7.81207	15.16554	57.09855	5.85187	9.32832	9.46915	5.26194	4.08421	6.72916	42.01760	1084.64650	0.00000	70.13089
39.71734	9.58046	7.53320	6.37005	0.26139	10.07962	-74.96933	47.47684	23.80022	10.47739	7.41938	8.85377	10.19458	5.71324	41.63450	1092.79698	0.00000	69.43898
23.73333	7.37956	7.77779	6.36162	0.26700	8.00599	114.68333	55.22113	6.98379	7.81042	6.84077	7.09940	7.53059	7.24218	42.19372	1144.00024	1.00000	66.97752
6.46346	7.49144	8.38219	9.53994	1.82327	8.98430	-2.31938	48.94290	23.87230	9.71233	8.67562		10.07727	7.03127	37.99075	1051.26906	1.00000	69.07515
22.4711	9.07745	7.28969	6.65906	0.26570	8.28994	88.1453	38.58613	23.90754	5.00836	8.70011	7.15082	7.63613	8.03412	49.24014	1147.84563	0.00000	62.00140
25.87498	8.01283	6.83433	9.26123	1.32437	8.55184	86.59611	38.44944	19.73374	9.10134	7.37548	7.98642	10.27048	8.71676	50.31995	1167.77806	0.00000	77.56687
27.9247	8.39555	8.32996	5.69278	0.16645	8.41550	78.40102	28.20876	11.02268	9.38488	5.18384	10.51975	8.94391	8.60848	58.10308	1087.44576	0.00000	63.52761
-37.32167	8.71033	9.78826	6.69176	0.21357	7.77042	-59.13316	37.02425	17.22427	9.51004	9.31428	8.90935		8.52434	74.03556	1106.57802	0.00000	79.14353
32.44874	7.10038	7.73640	9.81324	2.24673	8.13250	-99.73314	64.67726	14.56710	8.65036	7.80668	9.34928	9.79584	6.25390	57.54504	1153.15619	1.00000	76.53620
47.76232	6.72830	9.95616	8.65893	0.76533	8.89727	-122.2054	46.93153	18.93110	7.59361	9.45581	10.18831	9.68733	9.08775	53.05598	1053.69049	1.00000	93.92293
36.61954	6.29721	8.49000	9.92401	2.52165	7.33664	4.08282	55.76888	20.51149	8.49249	7.79215	9.60802	9.68097	8.63462	30.80589	1129.13259	1.00000	69.39705
34.5624	9.15411	9.53413	10.06874	3.05195	7.54409	38.28402	41.70569	10.23414	11.52160	10.41945	8.59440	7.91056	7.69789	44.13826	1160.80427	1.00000	86.59450
10.98778	7.52687	8.37362	10.69988	5.35575	9.16325	-74.95472	41.69840	11.57918	12.37569	11.40542	12.16192	8.44620	7.15865	58.85568	1084.07266	1.00000	67.80396
16.06213	10.06194	8.57369	8.38747	0.73526	8.72637	76.0586	43.51343	10.87049	10.29660	5.41594	8.57861	8.40258	7.98575	58.95763	1148.27518	0.00000	81.19694
38.96372	7.40819	8.10025	7.67705	0.46214	9.80608	-76.99081	64.60514	2.15436	10.07581	5.91823	9.31377	9.11421	5.51704	51.25156	1189.58476	0.00000	75.54862
43.32686	5.31057	6.81816	9.21406	1.40005	9.50488	-2.98884	49.54365	1.81073	6.23430	9.30360	6.85687	7.99856	8.52635	55.72686	1138.42026	0.00000	76.32268
-21.44345	7.54351	8.38761	6.93277	0.42379	8.37775	-65.71875	50.40116	27.00664	4.88400	8.96546	7.18616	6.33944	9.97350	49.91311	1184.06929	0.00000	56.44140
16.06213	10.12772	8.61790	10.02658	2.62099	7.58658	76.0586	70.98998	18.21168	9.87260	9.02939	6.59011	7.34793	7.54715	53.94613	1092.35682	0.00000	72.66443
48.78232	9.18747	7.30440	8.88286	0.95135	7.84136	9.17702	55.82772	13.85464	6.58563	6.35972	12.15436	5.33368	7.91123	54.75120	1190.08416	1.00000	72.79550
25.80565	8.31708	8.12011	9.47314	1.70587	7.45331	68.49143	48.26874	-5.08639	9.09880	7.73437	8.50431	8.57884	7.95856	57.74944	1154.79003	0.00000	70.73830
6.46346	9.90863	6.16098	7.28572	0.32451	9.12795	-2.31938	45.52415	20.86120	4.84066	3.35882	12.14692	4.62375	8.81543	44.02645	1195.68106	1.00000	67.16384
12.1277	8.89591	7.75873	9.44880	1.59217	10.11631	78.15794	52.26381	17.98717	7.12576	8.33770	8.11475	10.32024	6.14672	54.36082	1085.69512	0.00000	70.70791
31.64615	6.87447	7.88841	7.82190	0.41344	8.92686	120.74221	69.89519	8.56451	5.80303	8.94070	9.58092	10.49765	7.13746	27.67182	1193.29655	1.00000	80.22733
38.96667	10.75308	7.30671	4.57532	0.15964	8.45866	-0.18333	63.96035	9.71573	4.78366	5.62206	7.90067	7.56647	8.26632	49.58105	1054.13714	1.00000	72.08947
50.80019	6.82285	7.66156	9.56381	1.82070	7.64350	7.20769	69.22623	4.89659	8.14878	8.52093	10.04601	9.51982	8.21130	51.91606	1084.61480	1.00000	70.12685
-38.65333	9.97648	7.99484	4.55091	0.16592	8.32909	178.00417	44.08233	28.53490	7.45584	7.21791	7.77542	8.24627	7.70266	47.96345	1052.90918	1.00000	74.82254
24.81757	9.34423	8.88700	9.34623	1.42692	8.25286	84.63445	57.88420	4.79804	9.50164	10.25014	12.43697	7.96105	7.83491	48.70769	1175.27992	1.00000	74.18771
38.96667	5.02493	8.50365	8.68792	0.94149	7.23479	-0.18333	50.42332	10.03695	7.02504	10.91322	7.18818	7.57023	7.97741	52.05398	1194.26404	0.00000	69.85850
33.43443	9.73256	7.92028	4.85362	0.16728	6.94818	-5.22126	28.30742	15.02158	5.27733	5.45955	7.64912	8.33788	7.48478	17.21930	1188.19612	1.00000	68.93145
26.67319	9.11393	8.01961	5.59488	0.20037	7.47257	31.4976	49.96292	6.19715	10.70598	3.68945	10.57937	7.81783	7.56978	34.25783	1117.58648	0.00000	76.23459
50.5107	8.94251	8.73483	8.70326	0.77708	7.78821	18.30056	48.30728	20.25558	6.74526	7.94045	10.08021	6.96359	6.81307	43.93924	1085.45832	1.00000	84.28636
10.10649	10.31605	7.64264	5.31372	0.10348	7.06144	76.35484	36.80236	17.71522	4.20308	4.53066	8.05560	6.00696	8.76093	40.97394	1177.17551	1.00000	66.30592
52.26083	11.31648	9.01565	6.85253	0.22407	7.69489	7.00417	44.78837	22.23054	8.33762	8.71765	8.57841	10.51904	10.49345	58.76676	1115.16700	0.00000	62.57323
-4.5833	9.54792	8.20188	6.64479	0.23202	8.57267	15.16554	59.31927	0.34417	7.81575	11.36364	6.55822	9.91643	9.64083	39.49615	1192.55072	1.00000	75.99173
34.63915	5.17135	8.67587	6.53296	0.24372	6.97420	-120.45794	52.85070	5.78755	8.32955	12.55913	8.14048	7.01507	7.86587	47.99055	1115.80875	0.00000	77.49447
53.46506	6.04283	9.29196	11.38744	10.33383	5.97811	-1.47217	56.17016	7.20966	14.05027	9.66555	9.85831	8.57257	8.02911	59.49100	1088.53701	1.00000	67.75345
46.51872	10.32631	7.30318	7.43644	0.34534	8.41742	86.00214	56.09650	9.91788	6.01005	4.13893	13.10525	4.10592	6.55715	60.33367	1152.59363	1.00000	68.51150
42.819	9.80283	9.40316	8.33248	0.60845	7.74074	47.1192	58.98456	17.77494	5.83806	7.20232	10.89251	6.94469	7.98160	63.56109	1065.41752	1.00000	77.32635
36	9.75000	8.27726	7.78680	0.39700	7.72041	139.55722	50.55742	29.28591	6.23784	11.15905	9.61995	8.21499	6.75810	54.83039	1188.62651	1.00000	79.56307
6.15038	6.62341	7.92370	8.29068	0.58087	7.52861	6.83042	43.18578	20.97143	7.12060	10.42784	11.08084	9.52554	8.92444	32.40599	1099.61003	1.00000	77.54499
26.68451	11.09027	7.17274	7.06700	0.36030	7.06209	-80.66756	55.52572	-0.97179	4.67015	5.65555	11.05678	4.94359	8.32815	58.26031	1051.35658	1.00000	82.32056
12.35275	7.39349	8.93979	2.73837	0.15298	7.61511	121.06761	67.75019	16.69734	10.48713	7.20802	4.08877	2.98381	8.46155	56.39230	1123.87248	0.00000	71.24766
-5.41667	10.33399	6.64949	6.24398	0.16329	8.68708	38.01667	64.73346	17.40181	6.93990	7.25768	10.47352	8.99390	8.47025	46.78181	1096.10208	1.00000	60.14396
-34.64966	8.64532	8.13580	6.63771	0.15633	8.79932	-58.38341	38.34605	35.27242	8.79063	7.67966	9.95560	8.74906	8.62935	43.52377	1111.24508		68.10819
47.48444	7.57905	8.47005	9.48746	1.66919	6.91943	36.25361	63.09433	13.61036	11.35288	10.53464	9.15631	9.62560	7.98945	23.12019	1194.23260	1.00000	83.50589
53.19146	7.23425	8.37775	7.04296	0.25931	7.03825	-2.52398	63.55754	13.43348	6.61196	10.03898	6.64830	6.51131	7.97124	53.92909	1115.33758	0.00000	87.18304
37.56667	10.84576	6.26916	3.80099	0.11620	7.94838	140.11667	48.39066	33.08017	6.17212	5.78992		7.48556	8.00775	46.86971	1067.77314	1.00000	76.93598
43.32686	6.36999	8.48599	6.30339	0.22334	9.09767	-2.98884	39.66455	3.93353	7.62869	7.55501	5.95927	6.61667	8.21729	28.96535	1196.02677	0.00000	69.90463
39.57582	8.59054	6.28570	5.45203	0.16849	9.06477	-105.11221	45.04684	14.41239	9.89210	7.35854	4.48115	6.95053	9.47829	36.66981	1196.60870	0.00000	73.50377
56.85836	8.33594	7.67918	8.42694	0.66061	8.95231	35.90057	36.26112	25.86877	11.91172	11.78131	7.57566	9.63135	9.61082	64.34412	1160.98842	1.00000	69.38015
48.46458	4.48994	7.37370	10.98938	6.89309	8.08273	9.22796	41.47534	29.95849	10.32565	6.96144	10.03253	10.01505	7.64246	45.26390	1051.52378	0.00000	58.98310
-22.45667	8.31773	6.36491	6.67331	0.21858	5.70558	-47.53028	68.20173	10.05236	8.51499	7.47989	8.48996	6.77479	7.91378	38.12759	1121.07357	1.00000	65.03829
10.98778	9.74788	8.61060	7.49456	0.42823	8.34668	-74.95472	59.71801	18.53185	5.81581	5.95927	10.71188	6.25798	9.19468	51.70012	1163.76167	1.00000	78.11788
48.98693	10.78909	6.72800	5.50839	0.25298	7.35798	2.44892	57.52543	26.07396	9.88134	6.04407	9.46781	10.00654	7.97792	21.30359	1142.73844	0.00000	74.25853
-6.91806	7.09271	8.13161	3.18958	0.18498	8.84381	106.92667	50.38206	37.61634	9.80578	8.41571	6.08868	4.38277	6.47534	38.98422	1126.28542	0.00000	71.84068
53.93361	10.05872	7.26507	7.66073	0.35739	7.04842	37.92792	67.18619	26.57106	6.13028	7.91537	9.91733	7.61010	7.74497	29.70871	1098.91550	1.00000	83.57118
47.90771	9.37155	8.03441	10.89071	6.40425	7.71178	106.88324	60.48455	0.33899	7.15630	9.42215	6.79694	11.03037		15.11038	1180.10632	0.00000	63.68231
50.26729	5.88419	8.00299	9.42775	1.57380	10.12885	-119.27337	41.69930	24.03162	11.38566	9.60508	8.76689	10.22511	7.67734	54.04167	1086.29995	1.00000	78.22272
12.1277	8.85435	10.20656	7.14532	0.35615	8.13063	78.15794	41.54502	2.55201	7.28771	4.95705	10.82839	4.06121	7.96392	55.21951	1145.83426	1.00000	70.53911
39.12074	7.22002	7.28656	7.75409	0.40204	8.09545	27.18052	54.30046	20.75897	5.83584	8.87982	6.77135	7.07580	8.77352	53.97949	1183.03119	0.00000	72.14423
16.0438	9.46382	8.86752	7.37010	0.31024	8.26484	120.4861	47.58979	6.82018	6.26108	5.98815	10.85538	6.39737	9.04646	61.87968	1093.95292	0.00000	77.20977
32.05971	6.96939	7.34279	7.48617	0.40052	8.47430	34.8732	56.18472	4.68410	6.68837	8.85506	6.84493	8.24861	9.41800	40.48800	1086.78711	0.00000	82.66196
55.38752	9.22333	8.94402	6.66531	0.18123	10.14202	36.73307	52.61474	14.48390	7.68298	7.14417	10.34647	8.58471	8.46194	29.76644	1088.71184	0.00000	66.92239
39.57582	5.41478	8.88255	9.43355	1.50703	8.29956	-105.11221	50.22348	21.21460	8.75448	8.46358	10.41969	10.43882	9.37830	28.34207	1124.68307	1.00000	74.72200
32.61603	8.12009	9.23271	6.56914	0.26003	7.63541	44.02488	64.47024	2.69492	10.64961	4.32979	10.89775	6.34983	8.17075	44.64516	1142.43552	0.00000	66.57985
41.50343	9.54335	7.86272	3.78325	0.19188	9.36121	-74.01042	31.25058	11.62157	9.46780	5.34147	11.61844	8.32406	6.78088	75.06808	1058.74173	0.00000	63.04623
-27.50578	7.33154	8.56719	10.36050	3.79652	9.32453	153.10236	34.30975	21.76343	11.51769	8.14395	7.15755	9.39264	6.75323	59.18566	1189.94746	1.00000	82.16023
22.49396	6.18059	7.70181	9.06921	1.17644	9.03356	-105.36369	71.44924	30.25449	8.28428	8.82218		10.07667	7.38267	68.44559	1098.49703	1.00000	69.41292
51.65333	8.79840	7.88699	9.50349	1.70232	6.92091	5.2875	70.61808	6.98400	9.27730	9.40315	8.77825	8.96209	8.61380	42.28827	1105.17051	1.00000	77.89607
42	8.97683	7.27117	6.38369	0.35373	8.65866	21.32778	50.65484	18.43812	7.24705	8.16605	7.37989	8.19358	9.21279	48.31757	1060.67431	1.00000	77.74556
35.25064	3.60815	7.28898	9.49459	1.70097	6.98378	-91.73625	40.09309	8.93592	7.23225	7.20287	11.90476	11.34964	6.92174	38.18380	1158.31577	1.00000	70.00904
37.52487	11.43469	8.14305	4.50149	0.15382	7.76129	-77.55777	59.69805	23.27824	10.99172	5.74958	9.11108	11.22512	7.49828	42.34930	1130.47003	0.00000	71.85207
18.57677	9.57994	8.28150	6.38653	0.18366	6.57692	-72.22625	53.63313	22.51436	7.06911	8.39193	7.80499	7.74915	6.75712	76.71984	1073.19732	1.00000	65.17783
49.07866	6.35915	8.29583	7.10290	0.41179	8.31068	30.96755	46.90382	23.66812	8.40897	9.09743	5.95167	6.58219	8.45195	45.94323	1163.48242	0.00000	82.95312
